conn_from,conn_to,edge_type
841705359Oda, 968385367Benjiman, aunt
841716861Marvin, 125263326Delia, uncle
841716861Marvin, 166372443Theodore, uncle
841716861Marvin, 217816412Lura, father
841716861Marvin, 293320517Cordella, husband
841716861Marvin, 435526490Allie, father
841716861Marvin, 444128490ISABELLA, father
841716861Marvin, 448768468Flora, brother
841716861Marvin, 528086875PEGGY, husband
841716861Marvin, 546908873Robert, husband
841716861Marvin, 556403504DYLAN, father
841716861Marvin, 609158891FREDA, husband
841716861Marvin, 639717691Eula, father
841716861Marvin, 837227116LYNSEY, father
841716861Marvin, 988978460Manford, uncle
841875908ANDREW, 012308714ASHLEY, nephew
841875908ANDREW, 273608088Oren, husband
841875908ANDREW, 662275892Lorene, nephew
841875908ANDREW, 672734770VIOLET, nephew
841875908ANDREW, 695752227Ettie, grand child
842421540Irven, 640651733Sidney, brother
842631764Minta, 218442336Alpha, sister
842631764Minta, 532504413ELLIOTT, niece
842631764Minta, 633438873Llewellyn, sister
842631764Minta, 950735473Matie, sister
842658949Abby, 018664557Bulah, grand child
842658949Abby, 559661419Zilpha, niece
842822864Will, 034718285Abby, father
842822864Will, 200336135Connie, husband
842822864Will, 294789162Lillie, father
842967346LAUREN, 695752227Ettie, grand child
843280925JENNA, 551936510Rosetta, sister
843280925JENNA, 606328839Claude, sister
843823377Eli, 086945311Mertie, father
843823377Eli, 405293765Cato, father
843823377Eli, 786236438Thomas, husband
843823377Eli, 857887412Zada, father
843841095Ophelia, 000887697Hershel, aunt
843841095Ophelia, 391491822Mitchel, wife
843841095Ophelia, 621273253Anna, aunt
843841095Ophelia, 655605083Hans, mother
843841095Ophelia, 698208710Alys, sister
843841095Ophelia, 996477074Magdalene, mother
844659187Zetta, 229433527Billie, wife
844659187Zetta, 257204090STELLA, mother
844659187Zetta, 382731870JEANETTE, mother
844659187Zetta, 999678440OLIVE, mother
844864186Verona, 482564836Elizabeth, sister
844864186Verona, 802160904Tobe, sister
844864186Verona, 989311996Carolina, brother
844968483Nolie, 716255357Barnett, wife
845337569Olie, 244046117Rice, mother
845337569Olie, 401983553Manuel, wife
845337569Olie, 827702354Arther, mother
845519083NICHOLA, 219746557Jerome, sister
845519083NICHOLA, 917125733Cruz, sister
845705959Sid, 159048999Salome, husband
845946539Theodosia, 158046799ADRIAN, wife
846154628Manuela, 350347528Birtie, sister
846217095WENDY, 969430905Vada, brother
846564987Theodosia, 318451868Mervin, mother
846564987Theodosia, 794065312Nathaniel, wife
846727563Hosteen, 229900679Lindsey, brother
846727563Hosteen, 391026247Boyd, brother
846727563Hosteen, 395565034FRANCESCA, brother
846727563Hosteen, 488020780Sumner, brother
847112652Julius, 319657464Nina, husband
847145858EMILY, 888052110Clint, wife
847192294Elmire, 098392998Serena, grand child
847192294Elmire, 112201639Mariah, mother
847192294Elmire, 391217224Lucretia, grand child
847192294Elmire, 695015941NICHOLAS, wife
847192294Elmire, 707993551Frank, niece
847192294Elmire, 770566046Valentine, mother
847310761CARLA, 013138351Johnnie, mother
847310761CARLA, 613770122Ike, wife
847479952Weaver, 022985936SARA, brother
847479952Weaver, 110534891Juan, nephew
847479952Weaver, 481820913Willian, nephew
847479952Weaver, 617542219Wilhelmina, brother
847479952Weaver, 990654538Maye, nephew
847643285Arminta, 249580980Lyda, niece
847643285Arminta, 466990853Magdalena, sister
847994624RUBY, 115564887Emelie, mother
847994624RUBY, 242676409Rudolph, mother
847994624RUBY, 339865404Elmira, mother
847994624RUBY, 347206188Berry, mother
847994624RUBY, 636476012ALFRED, wife
847994624RUBY, 724865467Duff, mother
847994624RUBY, 744345029DEBORAH, mother
848008048Coleman, 396248850Dona, nephew
848008048Coleman, 512894844Roena, brother
848008048Coleman, 528144877Mame, brother
848008048Coleman, 698051150Ula, brother
848077270VINCENT, 161870275Cassie, brother
848077270VINCENT, 277450996Fletcher, sister
848077270VINCENT, 888763405Walter, brother
848478389Sherman, 361581876Bella, husband
848679270Iola, 124531378Vernie, wife
848679270Iola, 159888984Leonie, grand mother
848679270Iola, 273085758Firman, wife
848679270Iola, 979673418CLARA, mother
848679270Iola, 996692450Rufus, mother
848699776ERIC, 167088197Lottie, nephew
848699776ERIC, 529651998Juana, nephew
848699776ERIC, 559624975Tabitha, nephew
848699776ERIC, 662520563NATASHA, husband
848699776ERIC, 695752227Ettie, grand child
848877691Rene, 286257717Kittie, brother
848877691Rene, 805389111OLIVIA, sister
848886361Enoch, 044923359Josiephine, husband
848886361Enoch, 116793249Jossie, husband
848886361Enoch, 133265635Pearle, husband
848886361Enoch, 233299017Clifton, father
848886361Enoch, 316738329Elza, father
848886361Enoch, 605401481Lavonia, husband
848886361Enoch, 638355658Erwin, father
848886361Enoch, 790355581DOMINIC, father
848886361Enoch, 825344287Blas, father
848886361Enoch, 870853295Alonza, father
848886361Enoch, 977462307Lenore, husband
849185082GAIL, 220274391Velma, sister
849185082GAIL, 465547275Elwood, sister
849316725Elnora, 018664557Bulah, grand child
849316725Elnora, 262245519GILBERT, mother
849316725Elnora, 412933232Carey, aunt
849316725Elnora, 448877069Izora, sister
849316725Elnora, 549311949Jarrett, wife
849316725Elnora, 559661419Zilpha, niece
849316725Elnora, 629468578RITA, mother
849316725Elnora, 639725397Cordie, mother
849331614NELLIE, 104002149MELVYN, mother
849331614NELLIE, 232442731JOSEPH, mother
849331614NELLIE, 482450791Clifton, mother
849331614NELLIE, 674376078Layton, wife
849331614NELLIE, 700287308JENNY, mother
849331614NELLIE, 865424860West, wife
849331614NELLIE, 886562614Harlan, wife
849331614NELLIE, 956548815Linwood, wife
849331614NELLIE, 969430905Vada, mother
849331614NELLIE, 974818583Carra, mother
849552720Aron, 167088197Lottie, nephew
849552720Aron, 633366850IRENE, husband
849552720Aron, 695752227Ettie, grand child
850018527Minta, 707933460Ludie, sister
850018527Minta, 829271374PAMELA, sister
850584688Lewie, 284538681Florance, father
850584688Lewie, 609158891FREDA, nephew
850584688Lewie, 695207123Amalia, grand child
850584688Lewie, 812746703Delphine, husband
850666511Helena, 658875508Elizebeth, sister
850666511Helena, 969430905Vada, brother
850709324Eula, 154047696VICTORIA, mother
850709324Eula, 157356972Lonnie, aunt
850709324Eula, 167080590Romeo, aunt
850709324Eula, 180805119Elmo, wife
850709324Eula, 185165521Anson, wife
850709324Eula, 190424700Monroe, wife
850709324Eula, 234343429DEBRA, grand mother
850709324Eula, 388440656Oswald, mother
850709324Eula, 442884908Noble, grand mother
850709324Eula, 445744632CARL, wife
850709324Eula, 556816907Hamp, aunt
850709324Eula, 575515243Theodosia, mother
850709324Eula, 579359139Smith, mother
850709324Eula, 602411315Bart, mother
850709324Eula, 613651474Ed, aunt
850709324Eula, 725954881CARL, aunt
850709324Eula, 898722748Oda, sister
850709324Eula, 933759211Dorothea, mother
850709324Eula, 935260334Clare, aunt
850709324Eula, 976572042Danial, wife
850738909Wright, 510997714Cathrine, nephew
850738909Wright, 721553745Selina, brother
850738909Wright, 934418367CAITLIN, brother
850755123Clyda, 137737726Luther, wife
850931170Phineas, 516261499Carolina, husband
851022305Tressie, 351762485Coleman, sister
851030413ANDREA, 082704854Etter, brother
851030413ANDREA, 171743835Adaline, sister
851030413ANDREA, 254300019Wilhelmina, sister
851058885ROSS, 625323084Pansy, husband
851298426Lelia, 551476441Olga, mother
851298426Lelia, 993115998Letitia, mother
851364918Mai, 511458263Perry, wife
851416266Jettie, 090198464Wilbur, wife
851801340Elijah, 029772245Calvin, brother
851801340Elijah, 933059632Wylie, brother
852215682Paralee, 035868947MONICA, sister
852215682Paralee, 261610994Osa, sister
852215682Paralee, 344017893OWEN, brother
852215682Paralee, 354674363STEPHANIE, sister
852215682Paralee, 554749190Orie, sister
852215682Paralee, 726654435HILDA, sister
852215682Paralee, 744071362NORMA, brother
852290720Lilla, 123926295Matt, sister
852290720Lilla, 198939698NELLIE, niece
852290720Lilla, 515059608JAKE, sister
852290720Lilla, 634259151Verona, brother
852456334Winnie, 146948251Flem, mother
852456334Winnie, 226210791Hermine, mother
852456334Winnie, 291386073Albin, wife
852456334Winnie, 351727711Lawson, mother
852456334Winnie, 397679473SHEILA, mother
852456334Winnie, 695752227Ettie, grand child
852456334Winnie, 950504449Letta, mother
852573198HECTOR, 642634010Effie, husband
852669996HANNAH, 073076697DAMIEN, wife
852760476Isaiah, 021116372Orin, father
852760476Isaiah, 149430851Thea, husband
852760476Isaiah, 225447633Arvid, father
852760476Isaiah, 356565660Loretta, husband
852760476Isaiah, 359589840Aubrey, father
852760476Isaiah, 442402463Bartholomew, father
852760476Isaiah, 539553432Roseanna, husband
852760476Isaiah, 712842412Perry, father
852760476Isaiah, 713289076CLARE, husband
852760476Isaiah, 764892361Hunt, father
852760476Isaiah, 915753673Tilda, husband
852947512Eugenie, 363710608Miles, wife
852947512Eugenie, 367556505EVAN, grand mother
852947512Eugenie, 489529087Dolly, mother
852947512Eugenie, 753113332Hilliard, grand mother
853413135Kizzie, 051568723Lucious, wife
853446103Minnie, 911949562Manervia, husband
853460148Elvin, 289791925MARINA, husband
854021617Etha, 644947684West, wife
854302328Brad, 324475312Eugenie, husband
854395831GAVIN, 138919993SALLY, husband
854395831GAVIN, 840743742Lemma, father
854464227Bird, 088143347VIVIENNE, brother
854464227Bird, 254678451DEMI, sister
854464227Bird, 606582275JAY, sister
854464227Bird, 979688503RUSSELL, brother
854565980Lucien, 980913906Jesse, husband
854571204Dena, 008803411Wong, brother
854571204Dena, 059560615PENELOPE, niece
854571204Dena, 233365892Forrest, sister
854571204Dena, 550648568VERONICA, brother
854571204Dena, 665058857Harman, sister
854708858Rosalee, 260852171Giles, wife
854847003MARGARET, 695754175CHRISTIAN, wife
854847003MARGARET, 831015781Odelia, mother
855144424SHANE, 913934159Montgomery, brother
855340379Abbott, 018602123Della, husband
855340379Abbott, 553763343Melvin, nephew
855340379Abbott, 695752227Ettie, grand child
855545507CRAIG, 045114880Elnora, husband
855545507CRAIG, 068319436VANESSA, husband
855545507CRAIG, 094155511ANNIE, husband
855545507CRAIG, 231615454Metta, father
855545507CRAIG, 371547405Cathrine, father
855545507CRAIG, 419574101Bonnie, husband
855545507CRAIG, 457407368Manuela, father
855545507CRAIG, 459845358Irena, father
855545507CRAIG, 528086875PEGGY, husband
855545507CRAIG, 551257352RUBY, father
855545507CRAIG, 677532151Opal, father
855545507CRAIG, 679974557Matt, father
855545507CRAIG, 988035939Catharine, father
855545507CRAIG, 995242041Lutie, father
855682439Huldah, 021375052Claude, sister
855682439Huldah, 606331015Lavina, sister
855682439Huldah, 627959957GEORGIA, sister
855682439Huldah, 666388092HARRIET, sister
855682439Huldah, 869618845ETHEL, sister
855752986Hillard, 713993948Flora, husband
855940120Tilmon, 525211916SYBIL, husband
856071493Onie, 018664557Bulah, grand child
856071493Onie, 073887933Isreal, wife
856071493Onie, 127366588GLYNIS, mother
856139084Floy, 239472642Mary, wife
856179933Annetta, 834433570Rufus, wife
856281443Celina, 291900957Augustus, wife
856535484Mame, 121912115Ferd, sister
856535484Mame, 331147104Elnora, niece
856535484Mame, 607830360MABEL, sister
856535484Mame, 621398661Addie, sister
856535484Mame, 893001237Omer, sister
856601851BETTY, 959665780Angus, wife
856745471Josiephine, 837945100Finis, wife
857804750Orrie, 172206306SOPHIE, grand child
857804750Orrie, 594363751Alvina, husband
857887412Zada, 086945311Mertie, sister
857887412Zada, 405293765Cato, sister
858538754Sula, 526838188Ida, wife
858890098ABDUL, 132235321Zella, husband
858890098ABDUL, 136738005DORIS, father
858890098ABDUL, 356565660Loretta, husband
858890098ABDUL, 653870280Lessie, husband
858890098ABDUL, 713208384Faith, father
858890098ABDUL, 744071362NORMA, father
858890098ABDUL, 899382451Etter, husband
858890098ABDUL, 903540574Myrtie, husband
858890098ABDUL, 953942111Iona, father
858890098ABDUL, 977378110Annabelle, father
858890098ABDUL, 981474827ANGELA, father
859059977Nonie, 311137602Benjaman, mother
859059977Nonie, 394729584Martina, sister
859059977Nonie, 402288509JENNY, aunt
859059977Nonie, 570284041Foster, aunt
859059977Nonie, 680475137RACHAEL, aunt
859059977Nonie, 685669432Hallie, wife
859393308Maude, 503955136ALFRED, brother
859697130Bishop, 030508814Adrienne, nephew
859697130Bishop, 228391201Roxie, nephew
859697130Bishop, 817993743Birtha, brother
859703911Eddie, 042185209Uriah, brother
859703911Eddie, 475817582Alvena, sister
859704688Leroy, 869365043Olie, husband
859724824Nimrod, 172206306SOPHIE, grand child
859724824Nimrod, 483341984Mariah, husband
859761153Earl, 012308714ASHLEY, nephew
859761153Earl, 672734770VIOLET, nephew
859761153Earl, 695752227Ettie, grand child
859761153Earl, 861719307Claudine, husband
860112293Abby, 043306959Bart, wife
860112293Abby, 341645383Altha, niece
860112293Abby, 419574101Bonnie, niece
860112293Abby, 695207123Amalia, grand child
860664191Creola, 474352040Perry, wife
861272708SHEILA, 388607705Louie, wife
861499736Elza, 922392539Edythe, husband
861700100Agustus, 612860240Lavonia, husband
861700100Agustus, 730522211Clemmie, father
861719307Claudine, 859761153Earl, wife
862457663Abby, 028861633Wilma, sister
862457663Abby, 442402463Bartholomew, sister
862457663Abby, 516445099Augustine, sister
862457663Abby, 620724982Ettie, sister
862457663Abby, 975092619Parthenia, sister
862592400Cinda, 789620990Isreal, wife
863101458Anna, 428474325ANDREA, brother
863101458Anna, 496896239Albertina, brother
863101458Anna, 792524383Eve, brother
863584695Dessie, 771233329HOLLIE, sister
863584695Dessie, 994516523VERONICA, brother
863613291Rupert, 052264519CHARLENE, brother
863613291Rupert, 288690483Harrison, brother
863613291Rupert, 400117608Lucious, brother
863613291Rupert, 723446419LILY, brother
863613291Rupert, 900549025Angeline, brother
863887758BERTRAM, 035933579Anna, brother
863887758BERTRAM, 244476027Minta, brother
863887758BERTRAM, 675883978Mitchel, brother
863887758BERTRAM, 905124333Emilia, brother
863887758BERTRAM, 936559660Tessie, brother
863899300Junie, 605466071Ernie, niece
863899300Junie, 609992804Luis, wife
863899300Junie, 695752227Ettie, grand child
863899300Junie, 817165992Clayton, mother
864396909FRANCESCA, 014892298Madison, sister
864396909FRANCESCA, 517094359EDGAR, sister
864396909FRANCESCA, 519361236OLIVE, niece
864576904Dorcas, 033912421Otto, aunt
864576904Dorcas, 407391570Hosea, wife
864576904Dorcas, 535255438Della, mother
864576904Dorcas, 551829343Texas, aunt
864576904Dorcas, 604480981STELLA, aunt
864576904Dorcas, 622827076Myrta, sister
864576904Dorcas, 634037843CECIL, aunt
864576904Dorcas, 702375714Lura, mother
864576904Dorcas, 807183749Enrique, aunt
864576904Dorcas, 870753171Mertie, mother
864576904Dorcas, 902743875Fern, aunt
864687511EDWIN, 494659432COURTNEY, father
864687511EDWIN, 632929645CAROL, husband
864895854Washington, 401001075GEORGINA, brother
864895854Washington, 989633177Nona, brother
864996883JODIE, 394729584Martina, sister
864996883JODIE, 402288509JENNY, aunt
864996883JODIE, 406028953PATRICK, wife
864996883JODIE, 570284041Foster, aunt
864996883JODIE, 680475137RACHAEL, aunt
864996883JODIE, 681653265Lem, mother
865071451GLENN, 040431109TERESA, father
865071451GLENN, 060412564Susie, father
865071451GLENN, 331976944Adda, father
865071451GLENN, 341365096Antoinette, husband
865071451GLENN, 365561433Nelia, husband
865071451GLENN, 440711077DORIS, husband
865071451GLENN, 546952265Eugenia, father
865071451GLENN, 654810782Flora, father
865071451GLENN, 721993280Sina, husband
865071451GLENN, 778921622Joella, father
865071451GLENN, 937758547Ardella, husband
865071451GLENN, 979688503RUSSELL, father
865091710BLANCHE, 214083543Billie, brother
865091710BLANCHE, 338690453Mitchel, sister
